 Oscillator Strength For States      2 :     39 f=    0.000000
 Oscillator Strength For States      2 :     40 f=    0.000000
 Oscillator Strength For States      2 :     41 f=    0.000000
 Oscillator Strength For States      2 :     42 f=    0.000000
 Oscillator Strength For States      2 :     43 f=    0.000000
 Oscillator Strength For States      2 :     44 f=    0.000000
 Oscillator Strength For States      2 :     45 f=    0.000000
 Oscillator Strength For States      2 :     46 f=    0.000000
 Oscillator Strength For States      2 :     47 f=    0.000000
 Oscillator Strength For States      2 :     48 f=    0.000000
 Oscillator Strength For States      2 :     49 f=    0.000000
 Oscillator Strength For States      2 :     50 f=    0.000000
 Oscillator Strength For States      2 :     51 f=    0.000000
 Oscillator Strength For States      2 :     52 f=    0.000000
 Oscillator Strength For States      2 :     53 f=    0.000000
 Oscillator Strength For States      2 :     54 f=    0.000000
 Oscillator Strength For States      2 :     55 f=    0.000000
 Oscillator Strength For States      2 :     56 f=    0.000000
 Oscillator Strength For States      2 :     57 f=    0.000000
 Oscillator Strength For States      2 :     58 f=    0.000000
 Oscillator Strength For States      2 :     59 f=    0.000000
 Oscillator Strength For States      2 :     60 f=    0.000000
 Oscillator Strength For States      2 :     61 f=    0.000000
 Oscillator Strength For States      2 :     62 f=    0.000000
 Oscillator Strength For States      2 :     63 f=    0.000000
 Oscillator Strength For States      2 :     64 f=    0.000000
 Oscillator Strength For States      2 :     65 f=    0.000000
 Oscillator Strength For States      2 :     66 f=    0.000000
 Oscillator Strength For States      2 :     67 f=    0.000000
 Oscillator Strength For States      2 :     68 f=    0.000000
 Oscillator Strength For States      2 :     69 f=    0.000000
 Oscillator Strength For States      2 :     70 f=    0.000000
 Oscillator Strength For States      2 :     71 f=    0.000000
 Oscillator Strength For States      2 :     72 f=    0.000000
 Oscillator Strength For States      2 :     73 f=    0.000000
 Oscillator Strength For States      2 :     74 f=    0.000000
 Oscillator Strength For States      2 :     75 f=    0.000000
 Oscillator Strength For States      2 :     76 f=    0.000000
 Oscillator Strength For States      2 :     77 f=    0.000000
 Oscillator Strength For States      2 :     78 f=    0.000000
 Oscillator Strength For States      2 :     79 f=    0.000000
 Oscillator Strength For States      2 :     80 f=    0.000000
 Oscillator Strength For States      2 :     81 f=    0.000000
 Oscillator Strength For States      2 :     82 f=    0.000000
 Oscillator Strength For States      2 :     83 f=    0.000000
 Oscillator Strength For States      2 :     84 f=    0.000000
 Oscillator Strength For States      2 :     85 f=    0.000000
 Oscillator Strength For States      2 :     86 f=    0.000000
 Oscillator Strength For States      2 :     87 f=    0.000000
 Oscillator Strength For States      2 :     88 f=    0.000000
 Oscillator Strength For States      2 :     89 f=    0.000000
 Oscillator Strength For States      2 :     90 f=    0.000000
 Oscillator Strength For States      2 :     91 f=    0.000000
 Oscillator Strength For States      2 :     92 f=    0.000000
 Oscillator Strength For States      2 :     93 f=    0.000000
 Oscillator Strength For States      2 :     94 f=    0.000000
 Oscillator Strength For States      2 :     95 f=    0.000000
 Oscillator Strength For States      2 :     96 f=    0.000001
 Oscillator Strength For States      2 :     97 f=    0.000000
 Oscillator Strength For States      2 :     98 f=    0.000000
 Oscillator Strength For States      2 :     99 f=    0.000000
 Oscillator Strength For States      2 :    100 f=    0.000001
 Oscillator Strength For States      3 :      4 f=    0.000000
 Oscillator Strength For States      3 :      5 f=    0.000000
 Oscillator Strength For States      3 :      6 f=    0.000000
 Oscillator Strength For States      3 :      7 f=    0.000000
 Oscillator Strength For States      3 :      8 f=    0.000000
 Oscillator Strength For States      3 :      9 f=    0.000000
 Oscillator Strength For States      3 :     10 f=    0.000000
 Oscillator Strength For States      3 :     11 f=    0.000000
 Oscillator Strength For States      3 :     12 f=    0.000000
 Oscillator Strength For States      3 :     13 f=    0.000000
 Oscillator Strength For States      3 :     14 f=    0.000000
 Oscillator Strength For States      3 :     15 f=    0.000010
 Oscillator Strength For States      3 :     16 f=    0.000067
 Oscillator Strength For States      3 :     17 f=    0.000011
 Oscillator Strength For States      3 :     18 f=    0.000034
 Oscillator Strength For States      3 :     19 f=    0.000003
 Oscillator Strength For States      3 :     20 f=    0.000007
 Oscillator Strength For States      3 :     21 f=    0.000002
 Oscillator Strength For States      3 :     22 f=    0.000019
 Oscillator Strength For States      3 :     23 f=    0.000003
 Oscillator Strength For States      3 :     24 f=    0.000001
 Oscillator Strength For States      3 :     25 f=    0.000002
 Oscillator Strength For States      3 :     26 f=    0.000004
 Oscillator Strength For States      3 :     27 f=    0.000004
 Oscillator Strength For States      3 :     28 f=    0.000002
 Oscillator Strength For States      3 :     29 f=    0.000001
 Oscillator Strength For States      3 :     30 f=    0.000006
 Oscillator Strength For States      3 :     31 f=    0.000004
 Oscillator Strength For States      3 :     32 f=    0.000002
 Oscillator Strength For States      3 :     33 f=    0.000002
 Oscillator Strength For States      3 :     34 f=    0.000002
 Oscillator Strength For States      3 :     35 f=    0.000004
 Oscillator Strength For States      3 :     36 f=    0.000003
 Oscillator Strength For States      3 :     37 f=    0.000004
 Oscillator Strength For States      3 :     38 f=    0.000001
 Oscillator Strength For States      3 :     39 f=    0.000003
 Oscillator Strength For States      3 :     40 f=    0.000003
 Oscillator Strength For States      3 :     41 f=    0.000003
 Oscillator Strength For States      3 :     42 f=    0.000005
 Oscillator Strength For States      3 :     43 f=    0.000006
 Oscillator Strength For States      3 :     44 f=    0.000010
 Oscillator Strength For States      3 :     45 f=    0.000007
 Oscillator Strength For States      3 :     46 f=    0.000006
 Oscillator Strength For States      3 :     47 f=    0.000009
 Oscillator Strength For States      3 :     48 f=    0.000009
 Oscillator Strength For States      3 :     49 f=    0.000025
 Oscillator Strength For States      3 :     50 f=    0.000010
 Oscillator Strength For States      3 :     51 f=    0.000026
 Oscillator Strength For States      3 :     52 f=    0.000007
 Oscillator Strength For States      3 :     53 f=    0.000023
 Oscillator Strength For States      3 :     54 f=    0.000015
 Oscillator Strength For States      3 :     55 f=    0.000008
 Oscillator Strength For States      3 :     56 f=    0.000014
 Oscillator Strength For States      3 :     57 f=    0.000008
 Oscillator Strength For States      3 :     58 f=    0.000004
 Oscillator Strength For States      3 :     59 f=    0.000005
 Oscillator Strength For States      3 :     60 f=    0.000004
 Oscillator Strength For States      3 :     61 f=    0.000005
 Oscillator Strength For States      3 :     62 f=    0.000005
 Oscillator Strength For States      3 :     63 f=    0.000007
 Oscillator Strength For States      3 :     64 f=    0.000011
 Oscillator Strength For States      3 :     65 f=    0.000009
 Oscillator Strength For States      3 :     66 f=    0.000002
 Oscillator Strength For States      3 :     67 f=    0.000008
 Oscillator Strength For States      3 :     68 f=    0.000007
 Oscillator Strength For States      3 :     69 f=    0.000007
 Oscillator Strength For States      3 :     70 f=    0.000003
 Oscillator Strength For States      3 :     71 f=    0.000003
 Oscillator Strength For States      3 :     72 f=    0.000007
 Oscillator Strength For States      3 :     73 f=    0.000005
 Oscillator Strength For States      3 :     74 f=    0.000015
 Oscillator Strength For States      3 :     75 f=    0.000004
 Oscillator Strength For States      3 :     76 f=    0.000004
 Oscillator Strength For States      3 :     77 f=    0.000006
 Oscillator Strength For States      3 :     78 f=    0.000005
 Oscillator Strength For States      3 :     79 f=    0.000007
 Oscillator Strength For States      3 :     80 f=    0.000005
 Oscillator Strength For States      3 :     81 f=    0.000009
 Oscillator Strength For States      3 :     82 f=    0.000002
 Oscillator Strength For States      3 :     83 f=    0.000007
 Oscillator Strength For States      3 :     84 f=    0.000007
 Oscillator Strength For States      3 :     85 f=    0.000006
 Oscillator Strength For States      3 :     86 f=    0.000003
 Oscillator Strength For States      3 :     87 f=    0.000004
 Oscillator Strength For States      3 :     88 f=    0.000012
 Oscillator Strength For States      3 :     89 f=    0.000008
 Oscillator Strength For States      3 :     90 f=    0.000006
 Oscillator Strength For States      3 :     91 f=    0.000009
 Oscillator Strength For States      3 :     92 f=    0.000012
 Oscillator Strength For States      3 :     93 f=    0.000028
 Oscillator Strength For States      3 :     94 f=    0.000044
 Oscillator Strength For States      3 :     95 f=    0.000010
 Oscillator Strength For States      3 :     96 f=    0.000027
 Oscillator Strength For States      3 :     97 f=    0.000014
 Oscillator Strength For States      3 :     98 f=    0.000013
 Oscillator Strength For States      3 :     99 f=    0.000022
 Oscillator Strength For States      3 :    100 f=    0.000014
 Oscillator Strength For States      4 :      5 f=    0.000000
 Oscillator Strength For States      4 :      6 f=    0.000000
 Oscillator Strength For States      4 :      7 f=    0.000000
 Oscillator Strength For States      4 :      8 f=    0.000000
 Oscillator Strength For States      4 :      9 f=    0.000000
 Oscillator Strength For States      4 :     10 f=    0.000000
 Oscillator Strength For States      4 :     11 f=    0.000000
 Oscillator Strength For States      4 :     12 f=    0.000000
 Oscillator Strength For States      4 :     13 f=    0.000000
 Oscillator Strength For States      4 :     14 f=    0.000000
 Oscillator Strength For States      4 :     15 f=    0.000014
 Oscillator Strength For States      4 :     16 f=    0.000092
 Oscillator Strength For States      4 :     17 f=    0.000015
 Oscillator Strength For States      4 :     18 f=    0.000051
 Oscillator Strength For States      4 :     19 f=    0.000004
 Oscillator Strength For States      4 :     20 f=    0.000009
 Oscillator Strength For States      4 :     21 f=    0.000003
 Oscillator Strength For States      4 :     22 f=    0.000029
 Oscillator Strength For States      4 :     23 f=    0.000004
 Oscillator Strength For States      4 :     24 f=    0.000002
 Oscillator Strength For States      4 :     25 f=    0.000002
 Oscillator Strength For States      4 :     26 f=    0.000006
 Oscillator Strength For States      4 :     27 f=    0.000006
 Oscillator Strength For States      4 :     28 f=    0.000003
 Oscillator Strength For States      4 :     29 f=    0.000002
 Oscillator Strength For States      4 :     30 f=    0.000009
 Oscillator Strength For States      4 :     31 f=    0.000005
 Oscillator Strength For States      4 :     32 f=    0.000003
 Oscillator Strength For States      4 :     33 f=    0.000003
 Oscillator Strength For States      4 :     34 f=    0.000002
 Oscillator Strength For States      4 :     35 f=    0.000006
 Oscillator Strength For States      4 :     36 f=    0.000005
 Oscillator Strength For States      4 :     37 f=    0.000005
 Oscillator Strength For States      4 :     38 f=    0.000002
 Oscillator Strength For States      4 :     39 f=    0.000004
 Oscillator Strength For States      4 :     40 f=    0.000004
 Oscillator Strength For States      4 :     41 f=    0.000004
 Oscillator Strength For States      4 :     42 f=    0.000008
 Oscillator Strength For States      4 :     43 f=    0.000009
 Oscillator Strength For States      4 :     44 f=    0.000014
 Oscillator Strength For States      4 :     45 f=    0.000010
 Oscillator Strength For States      4 :     46 f=    0.000008
 Oscillator Strength For States      4 :     47 f=    0.000012
 Oscillator Strength For States      4 :     48 f=    0.000013
 Oscillator Strength For States      4 :     49 f=    0.000036
 Oscillator Strength For States      4 :     50 f=    0.000014
 Oscillator Strength For States      4 :     51 f=    0.000036
 Oscillator Strength For States      4 :     52 f=    0.000010
 Oscillator Strength For States      4 :     53 f=    0.000032
 Oscillator Strength For States      4 :     54 f=    0.000021
 Oscillator Strength For States      4 :     55 f=    0.000013
 Oscillator Strength For States      4 :     56 f=    0.000020
 Oscillator Strength For States      4 :     57 f=    0.000013
 Oscillator Strength For States      4 :     58 f=    0.000006
 Oscillator Strength For States      4 :     59 f=    0.000008
 Oscillator Strength For States      4 :     60 f=    0.000006
 Oscillator Strength For States      4 :     61 f=    0.000007
 Oscillator Strength For States      4 :     62 f=    0.000007
 Oscillator Strength For States      4 :     63 f=    0.000009
 Oscillator Strength For States      4 :     64 f=    0.000016
 Oscillator Strength For States      4 :     65 f=    0.000014
 Oscillator Strength For States      4 :     66 f=    0.000003
 Oscillator Strength For States      4 :     67 f=    0.000013
 Oscillator Strength For States      4 :     68 f=    0.000011
 Oscillator Strength For States      4 :     69 f=    0.000010
 Oscillator Strength For States      4 :     70 f=    0.000005
 Oscillator Strength For States      4 :     71 f=    0.000005
 Oscillator Strength For States      4 :     72 f=    0.000009
 Oscillator Strength For States      4 :     73 f=    0.000008
 Oscillator Strength For States      4 :     74 f=    0.000022
 Oscillator Strength For States      4 :     75 f=    0.000006
 Oscillator Strength For States      4 :     76 f=    0.000007
 Oscillator Strength For States      4 :     77 f=    0.000008
 Oscillator Strength For States      4 :     78 f=    0.000008
 Oscillator Strength For States      4 :     79 f=    0.000010
 Oscillator Strength For States      4 :     80 f=    0.000007
 Oscillator Strength For States      4 :     81 f=    0.000012
 Oscillator Strength For States      4 :     82 f=    0.000004
 Oscillator Strength For States      4 :     83 f=    0.000010
 Oscillator Strength For States      4 :     84 f=    0.000012
 Oscillator Strength For States      4 :     85 f=    0.000009
 Oscillator Strength For States      4 :     86 f=    0.000005
 Oscillator Strength For States      4 :     87 f=    0.000006
 Oscillator Strength For States      4 :     88 f=    0.000017
 Oscillator Strength For States      4 :     89 f=    0.000012
 Oscillator Strength For States      4 :     90 f=    0.000009
 Oscillator Strength For States      4 :     91 f=    0.000013
 Oscillator Strength For States      4 :     92 f=    0.000017
 Oscillator Strength For States      4 :     93 f=    0.000044
 Oscillator Strength For States      4 :     94 f=    0.000065
 Oscillator Strength For States      4 :     95 f=    0.000017
 Oscillator Strength For States      4 :     96 f=    0.000037
 Oscillator Strength For States      4 :     97 f=    0.000023
 Oscillator Strength For States      4 :     98 f=    0.000017
 Oscillator Strength For States      4 :     99 f=    0.000032
 Oscillator Strength For States      4 :    100 f=    0.000021
 Oscillator Strength For States      5 :      6 f=    0.000000
 Oscillator Strength For States      5 :      7 f=    0.000000
 Oscillator Strength For States      5 :      8 f=    0.000000
 Oscillator Strength For States      5 :      9 f=    0.000000
 Oscillator Strength For States      5 :     10 f=    0.000000
 Oscillator Strength For States      5 :     11 f=    0.000000
 Oscillator Strength For States      5 :     12 f=    0.000000
 Oscillator Strength For States      5 :     13 f=    0.000000
 Oscillator Strength For States      5 :     14 f=    0.000000
 Oscillator Strength For States      5 :     15 f=    0.000000
 Oscillator Strength For States      5 :     16 f=    0.000003
 Oscillator Strength For States      5 :     17 f=    0.000001
 Oscillator Strength For States      5 :     18 f=    0.000002
 Oscillator Strength For States      5 :     19 f=    0.000000
 Oscillator Strength For States      5 :     20 f=    0.000000
 Oscillator Strength For States      5 :     21 f=    0.000000
 Oscillator Strength For States      5 :     22 f=    0.000001
 Oscillator Strength For States      5 :     23 f=    0.000000
 Oscillator Strength For States      5 :     24 f=    0.000000
 Oscillator Strength For States      5 :     25 f=    0.000000
 Oscillator Strength For States      5 :     26 f=    0.000000
 Oscillator Strength For States      5 :     27 f=    0.000000
 Oscillator Strength For States      5 :     28 f=    0.000000
 Oscillator Strength For States      5 :     29 f=    0.000000
 Oscillator Strength For States      5 :     30 f=    0.000000
 Oscillator Strength For States      5 :     31 f=    0.000000
 Oscillator Strength For States      5 :     32 f=    0.000000
 Oscillator Strength For States      5 :     33 f=    0.000000
 Oscillator Strength For States      5 :     34 f=    0.000000
 Oscillator Strength For States      5 :     35 f=    0.000000
 Oscillator Strength For States      5 :     36 f=    0.000000
 Oscillator Strength For States      5 :     37 f=    0.000000
 Oscillator Strength For States      5 :     38 f=    0.000000
 Oscillator Strength For States      5 :     39 f=    0.000000
 Oscillator Strength For States      5 :     40 f=    0.000000
 Oscillator Strength For States      5 :     41 f=    0.000000
 Oscillator Strength For States      5 :     42 f=    0.000000
 Oscillator Strength For States      5 :     43 f=    0.000000
 Oscillator Strength For States      5 :     44 f=    0.000000
 Oscillator Strength For States      5 :     45 f=    0.000000
 Oscillator Strength For States      5 :     46 f=    0.000000
 Oscillator Strength For States      5 :     47 f=    0.000001
 Oscillator Strength For States      5 :     48 f=    0.000001
 Oscillator Strength For States      5 :     49 f=    0.000002
 Oscillator Strength For States      5 :     50 f=    0.000000
 Oscillator Strength For States      5 :     51 f=    0.000001
 Oscillator Strength For States      5 :     52 f=    0.000000
 Oscillator Strength For States      5 :     53 f=    0.000001
 Oscillator Strength For States      5 :     54 f=    0.000001
 Oscillator Strength For States      5 :     55 f=    0.000000
 Oscillator Strength For States      5 :     56 f=    0.000001
 Oscillator Strength For States      5 :     57 f=    0.000000
 Oscillator Strength For States      5 :     58 f=    0.000000
 Oscillator Strength For States      5 :     59 f=    0.000000
 Oscillator Strength For States      5 :     60 f=    0.000000
 Oscillator Strength For States      5 :     61 f=    0.000000
 Oscillator Strength For States      5 :     62 f=    0.000000
 Oscillator Strength For States      5 :     63 f=    0.000000
 Oscillator Strength For States      5 :     64 f=    0.000001
 Oscillator Strength For States      5 :     65 f=    0.000001
 Oscillator Strength For States      5 :     66 f=    0.000000
 Oscillator Strength For States      5 :     67 f=    0.000000
 Oscillator Strength For States      5 :     68 f=    0.000000
 Oscillator Strength For States      5 :     69 f=    0.000001
 Oscillator Strength For States      5 :     70 f=    0.000000
 Oscillator Strength For States      5 :     71 f=    0.000000
 Oscillator Strength For States      5 :     72 f=    0.000000
 Oscillator Strength For States      5 :     73 f=    0.000000
 Oscillator Strength For States      5 :     74 f=    0.000001
 Oscillator Strength For States      5 :     75 f=    0.000000
 Oscillator Strength For States      5 :     76 f=    0.000000
 Oscillator Strength For States      5 :     77 f=    0.000001
 Oscillator Strength For States      5 :     78 f=    0.000000
 Oscillator Strength For States      5 :     79 f=    0.000000
 Oscillator Strength For States      5 :     80 f=    0.000000
 Oscillator Strength For States      5 :     81 f=    0.000000
 Oscillator Strength For States      5 :     82 f=    0.000000
 Oscillator Strength For States      5 :     83 f=    0.000001
 Oscillator Strength For States      5 :     84 f=    0.000000
 Oscillator Strength For States      5 :     85 f=    0.000001
 Oscillator Strength For States      5 :     86 f=    0.000000
 Oscillator Strength For States      5 :     87 f=    0.000000
 Oscillator Strength For States      5 :     88 f=    0.000001
 Oscillator Strength For States      5 :     89 f=    0.000001
 Oscillator Strength For States      5 :     90 f=    0.000000
 Oscillator Strength For States      5 :     91 f=    0.000000
 Oscillator Strength For States      5 :     92 f=    0.000001
 Oscillator Strength For States      5 :     93 f=    0.000002
 Oscillator Strength For States      5 :     94 f=    0.000002
 Oscillator Strength For States      5 :     95 f=    0.000001
 Oscillator Strength For States      5 :     96 f=    0.000001
 Oscillator Strength For States      5 :     97 f=    0.000001
 Oscillator Strength For States      5 :     98 f=    0.000001
 Oscillator Strength For States      5 :     99 f=    0.000001
 Oscillator Strength For States      5 :    100 f=    0.000001
 Oscillator Strength For States      6 :      7 f=    0.000000
 Oscillator Strength For States      6 :      8 f=    0.000000
 Oscillator Strength For States      6 :      9 f=    0.000000
 Oscillator Strength For States      6 :     10 f=    0.000000
 Oscillator Strength For States      6 :     11 f=    0.000000
 Oscillator Strength For States      6 :     12 f=    0.000000
 Oscillator Strength For States      6 :     13 f=    0.000000
 Oscillator Strength For States      6 :     14 f=    0.000000
 Oscillator Strength For States      6 :     15 f=    0.000012
 Oscillator Strength For States      6 :     16 f=    0.000081
 Oscillator Strength For States      6 :     17 f=    0.000014
 Oscillator Strength For States      6 :     18 f=    0.000045
 Oscillator Strength For States      6 :     19 f=    0.000004
 Oscillator Strength For States      6 :     20 f=    0.000008
 Oscillator Strength For States      6 :     21 f=    0.000003
 Oscillator Strength For States      6 :     22 f=    0.000025
 Oscillator Strength For States      6 :     23 f=    0.000003
 Oscillator Strength For States      6 :     24 f=    0.000002
 Oscillator Strength For States      6 :     25 f=    0.000002
 Oscillator Strength For States      6 :     26 f=    0.000006
 Oscillator Strength For States      6 :     27 f=    0.000006
 Oscillator Strength For States      6 :     28 f=    0.000003
 Oscillator Strength For States      6 :     29 f=    0.000002
 Oscillator Strength For States      6 :     30 f=    0.000008
 Oscillator Strength For States      6 :     31 f=    0.000005
 Oscillator Strength For States      6 :     32 f=    0.000003
 Oscillator Strength For States      6 :     33 f=    0.000002
 Oscillator Strength For States      6 :     34 f=    0.000002
 Oscillator Strength For States      6 :     35 f=    0.000005
 Oscillator Strength For States      6 :     36 f=    0.000004
 Oscillator Strength For States      6 :     37 f=    0.000005
 Oscillator Strength For States      6 :     38 f=    0.000002
 Oscillator Strength For States      6 :     39 f=    0.000003
 Oscillator Strength For States      6 :     40 f=    0.000004
 Oscillator Strength For States      6 :     41 f=    0.000003
 Oscillator Strength For States      6 :     42 f=    0.000007
 Oscillator Strength For States      6 :     43 f=    0.000008
 Oscillator Strength For States      6 :     44 f=    0.000013
 Oscillator Strength For States      6 :     45 f=    0.000009
 Oscillator Strength For States      6 :     46 f=    0.000007
 Oscillator Strength For States      6 :     47 f=    0.000011
 Oscillator Strength For States      6 :     48 f=    0.000011
 Oscillator Strength For States      6 :     49 f=    0.000032
 Oscillator Strength For States      6 :     50 f=    0.000013
 Oscillator Strength For States      6 :     51 f=    0.000031
 Oscillator Strength For States      6 :     52 f=    0.000009
 Oscillator Strength For States      6 :     53 f=    0.000028
 Oscillator Strength For States      6 :     54 f=    0.000019
 Oscillator Strength For States      6 :     55 f=    0.000010
 Oscillator Strength For States      6 :     56 f=    0.000017
 Oscillator Strength For States      6 :     57 f=    0.000011
 Oscillator Strength For States      6 :     58 f=    0.000005
 Oscillator Strength For States      6 :     59 f=    0.000007
